,Unnamed: 0,Location_id,POI_id,POI_Type,Org_id,User_id,TimeStamp,Zone,Latitude,Longitude,Category,yelp_id,name,stars,Time,Date,Local_sg_time,L2_id
2881,2881,648,2203,Combined,4b0586edf964a520e97522e3,27217,Sun Dec 30 00:21:38 +0000 2012,-420,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4,00:21:38,20121230,30/12/2012 00:21,38
2962,2962,76,76,Independent,4bb2ae9214cfd13af35015ab,27217,Tue Jan 08 22:36:56 +0000 2013,-420,50.90831,-114.066067,Movie Theater,790bnJAQYrvJdXVc_soXGQ,Landmark Cinemas Canada,3.5,22:36:56,2013108,08/01/2013 22:36,38
3008,3008,648,2203,Combined,4b0586edf964a520e97522e3,27217,Sat Jan 12 05:42:42 +0000 2013,-420,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4,05:42:42,2013112,12/01/2013 05:42,38
3009,3009,648,2203,Combined,4b0586edf964a520e97522e3,27217,Wed Jan 16 23:44:21 +0000 2013,-420,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4,23:44:21,2013116,16/01/2013 23:44,38
3533,3533,648,2203,Combined,4b0586edf964a520e97522e3,27217,Tue Mar 05 17:33:58 +0000 2013,-420,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4,17:33:58,2013305,05/03/2013 17:33,38
3729,3729,648,2203,Combined,4b0586edf964a520e97522e3,27217,Mon Mar 11 15:44:05 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4,15:44:05,2013311,11/03/2013 15:44,38
3730,3730,648,2203,Combined,4b0586edf964a520e97522e3,27217,Thu Mar 14 15:22:36 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4,15:22:36,2013314,14/03/2013 15:22,38
3791,3791,648,2203,Combined,4b0586edf964a520e97522e3,27217,Sun Mar 17 00:49:13 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4,00:49:13,2013317,17/03/2013 00:49,38
4079,4079,648,2203,Combined,4b0586edf964a520e97522e3,27217,Wed Apr 10 19:28:47 +0000 2013,-420,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4,19:28:47,2013410,10/04/2013 19:28,38
4152,4152,648,2203,Combined,4b0586edf964a520e97522e3,27217,Wed Apr 17 20:49:19 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4,20:49:19,2013417,17/04/2013 20:49,38
4190,4190,648,2203,Combined,4b0586edf964a520e97522e3,27217,Mon Apr 22 14:25:07 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4,14:25:07,2013422,22/04/2013 14:25,38
4417,4417,648,2203,Combined,4b0586edf964a520e97522e3,27217,Mon May 13 15:24:20 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4,15:24:20,2013513,13/05/2013 15:24,38
4418,4418,648,2203,Combined,4b0586edf964a520e97522e3,27217,Thu May 16 00:42:14 +0000 2013,-420,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4,00:42:14,2013516,16/05/2013 00:42,38
4419,4419,648,2203,Combined,4b0586edf964a520e97522e3,27217,Sat May 18 00:48:25 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4,00:48:25,2013518,18/05/2013 00:48,38
4662,4662,76,76,Independent,4bb2ae9214cfd13af35015ab,27217,Thu May 23 15:23:15 +0000 2013,-360,50.90831,-114.066067,Movie Theater,790bnJAQYrvJdXVc_soXGQ,Landmark Cinemas Canada,3.5,15:23:15,2013523,23/05/2013 15:23,38
4724,4724,648,2203,Combined,4b0586edf964a520e97522e3,27217,Mon Jun 03 13:41:06 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4,13:41:06,2013603,03/06/2013 13:41,38
4796,4796,1011,2209,Combined,50db7884498e09c6c4cf787d,27217,Sat Jun 29 20:47:03 +0000 2013,-360,51.083863,-114.156222,Department Store,q1Gkpjm4E_V1bonpYi3P5w,Target,3.5,20:47:03,2013629,29/06/2013 20:47,3
4902,4902,648,2203,Combined,4b0586edf964a520e97522e3,27217,Mon Jul 22 15:18:51 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4,15:18:51,2013722,22/07/2013 15:18,38
5012,5012,648,2203,Combined,4b0586edf964a520e97522e3,27217,Mon Aug 19 15:52:04 +0000 2013,-360,51.155931,-114.067955,Movie Theater,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4,15:52:04,2013819,19/08/2013 15:52,38
34,34,568,568,Independent,4c4beed19e6dbe9a577ac10c,27335,Wed Apr 04 04:38:19 +0000 2012,-360,51.041959,-114.082709,Pub,tnJ7Tgn7EifkhPguLnUn3w,Mikey's On 12th,3.5,04:38:19,2012404,04/04/2012 04:38,16
104,104,203,203,Independent,4b0586e6f964a520a97322e3,27335,Sun Apr 08 18:16:40 +0000 2012,-360,50.972737,-114.070154,Hotel,yJbFmJAtc6R5JlDBEQBs8Q,Carriage House Inn,3,18:16:40,2012408,08/04/2012 18:16,15
52,52,1118,1118,Independent,4b59c237f964a520959628e3,27335,Mon Apr 09 14:46:07 +0000 2012,-360,51.048004,-114.074864,Coffee Shop,xwNA3haonavN4SP0i0YEbw,Deville Coffee,3,14:46:07,2012409,09/04/2012 14:46,1
124,124,1040,2210,Combined,4b819aa2f964a52018b230e3,27335,Mon Apr 09 17:41:00 +0000 2012,-360,51.084359,-114.125504,Burger Joint,OjjbyQyzJji9wNgOOBUbIA,Harvey's,3,17:41:00,2012409,09/04/2012 17:41,44
64,64,278,278,Independent,4b141699f964a520229d23e3,27335,Tue Apr 10 13:37:23 +0000 2012,-360,51.023975,-114.108795,Coffee Shop,R9Q2H4XVCiHUee3OvkB1kg,Phil and Sebastian Coffee Roasters,4,13:37:23,2012410,10/04/2012 13:37,1
35,35,568,568,Independent,4c4beed19e6dbe9a577ac10c,27335,Wed Apr 11 04:34:33 +0000 2012,-360,51.041959,-114.082709,Pub,tnJ7Tgn7EifkhPguLnUn3w,Mikey's On 12th,3.5,04:34:33,2012411,11/04/2012 04:34,16
1529,1529,275,275,Independent,4b6375c4f964a5207e7b2ae3,27335,Sun Apr 15 17:52:52 +0000 2012,-360,51.022779,-114.116138,Grocery Store,bTgVYrO1vJsgJReNubHZ8Q,Safeway,2,17:52:52,2012415,15/04/2012 17:52,0
2595,2595,278,278,Independent,4b141699f964a520229d23e3,27335,Mon Apr 16 13:51:13 +0000 2012,-360,51.023975,-114.108795,Coffee Shop,R9Q2H4XVCiHUee3OvkB1kg,Phil and Sebastian Coffee Roasters,4,13:51:13,2012416,16/04/2012 13:51,1
2652,2652,533,533,Independent,4b299480f964a52039a124e3,27335,Wed Apr 18 01:28:52 +0000 2012,-360,51.038151,-114.084282,Coffee Shop,ud-OcPc0KQP-M1U1EpT1rw,Caffe Beano,4,01:28:52,2012418,18/04/2012 01:28,1
2679,2679,568,568,Independent,4c4beed19e6dbe9a577ac10c,27335,Wed Apr 18 23:37:19 +0000 2012,-360,51.041959,-114.082709,Pub,tnJ7Tgn7EifkhPguLnUn3w,Mikey's On 12th,3.5,23:37:19,2012418,18/04/2012 23:37,16
2697,2697,1117,1117,Independent,4b3127c6f964a520570125e3,27335,Thu Apr 19 23:23:03 +0000 2012,-360,51.047629,-114.073763,Coffee Shop,LJxXGR4Gp2_N3sSxEzSebg,Starbucks,2.5,23:23:03,2012419,19/04/2012 23:23,1
3648,3648,408,408,Independent,4b0586edf964a520f27522e3,27335,Sun Apr 22 20:24:41 +0000 2012,-360,51.040321,-114.055107,Casino,JHorcZdXHhJZTOh4N6NDkg,Cowboys Casino,3,20:24:41,2012422,22/04/2012 20:24,8
3649,3649,408,408,Independent,4b0586edf964a520f27522e3,27335,Sun Apr 22 23:40:38 +0000 2012,-360,51.040321,-114.055107,Casino,JHorcZdXHhJZTOh4N6NDkg,Cowboys Casino,3,23:40:38,2012422,22/04/2012 23:40,8
3684,3684,451,451,Independent,4b0586eff964a5208e7622e3,27335,Mon Apr 23 23:02:52 +0000 2012,-360,51.031884,-114.071581,Wine Shop,tydfTTwOjNIQ9mFX0fPgaw,Bin 905 Wine & Spirits,4,23:02:52,2012423,23/04/2012 23:02,95
3692,3692,460,460,Independent,4b05b89ef964a52097e122e3,27335,Tue Apr 24 02:01:46 +0000 2012,-360,51.033497,-114.071383,Pub,aUiiuRehsSJGMFxfbOPtqA,Original Joe's,3.5,02:01:46,2012424,24/04/2012 02:01,16
3714,3714,568,568,Independent,4c4beed19e6dbe9a577ac10c,27335,Tue Apr 24 23:54:13 +0000 2012,-360,51.041959,-114.082709,Pub,tnJ7Tgn7EifkhPguLnUn3w,Mikey's On 12th,3.5,23:54:13,2012424,24/04/2012 23:54,16
4520,4520,568,568,Independent,4c4beed19e6dbe9a577ac10c,27335,Fri Apr 27 22:54:20 +0000 2012,-360,51.041959,-114.082709,Pub,tnJ7Tgn7EifkhPguLnUn3w,Mikey's On 12th,3.5,22:54:20,2012427,27/04/2012 22:54,16
4541,4541,1226,2104,Combined,4b04ea4df964a520df5622e3,27335,Sat Apr 28 05:34:57 +0000 2012,-360,51.045662,-114.063549,Pub,BZbWTclsf2g3awrH35P2xA,Bear & Kilt Freehouse,4,05:34:57,2012428,28/04/2012 05:34,16
4521,4521,568,568,Independent,4c4beed19e6dbe9a577ac10c,27335,Wed May 02 00:09:02 +0000 2012,-360,51.041959,-114.082709,Pub,tnJ7Tgn7EifkhPguLnUn3w,Mikey's On 12th,3.5,00:09:02,2012502,02/05/2012 00:09,16
5183,5183,391,391,Independent,4b0586e8f964a520417422e3,27335,Sat May 05 04:21:20 +0000 2012,-360,51.037861,-114.093214,Pub,T1HrlHN5mbT2WGtcfzaf4A,1410 World Bier Haus,3,04:21:20,2012505,05/05/2012 04:21,16
5283,5283,568,568,Independent,4c4beed19e6dbe9a577ac10c,27335,Wed May 09 00:05:44 +0000 2012,-360,51.041959,-114.082709,Pub,tnJ7Tgn7EifkhPguLnUn3w,Mikey's On 12th,3.5,00:05:44,2012509,09/05/2012 00:05,16
5332,5332,1137,2104,Combined,4b0586e9f964a520997422e3,27335,Fri May 11 00:16:11 +0000 2012,-360,51.046396,-114.063514,American Restaurant,m7ommfJFalI47UksyX04Iw,The Palomino,3.5,00:16:11,2012511,11/05/2012 00:16,34
5448,5448,928,928,Independent,4ba7ae1ef964a52023a939e3,27335,Sun May 13 18:41:35 +0000 2012,-360,51.079785,-114.055176,Mediterranean Restaurant,1pPQXENhTj2Kma9FZdWvcw,Cedars Restaurant & Deli,4.5,18:41:35,2012513,13/05/2012 18:41,78
5464,5464,338,338,Independent,4b0586e6f964a520aa7322e3,27335,Mon May 14 00:53:47 +0000 2012,-360,51.000657,-114.047205,Hotel,2-rELedQm9rG-NLdBJzKfA,Hotel Blackfoot,3,00:53:47,2012514,14/05/2012 00:53,15
5485,5485,1177,1177,Independent,4b0586e9f964a520b47422e3,27335,Tue May 15 00:37:33 +0000 2012,-360,51.047791,-114.072502,Bar,AGul9F9ln7hm2NCYyqzppA,Local 522,3.5,00:37:33,2012515,15/05/2012 00:37,22
5426,5426,568,568,Independent,4c4beed19e6dbe9a577ac10c,27335,Tue May 15 23:38:16 +0000 2012,-360,51.041959,-114.082709,Pub,tnJ7Tgn7EifkhPguLnUn3w,Mikey's On 12th,3.5,23:38:16,2012515,15/05/2012 23:38,16
5576,5576,1137,2104,Combined,4b0586e9f964a520997422e3,27335,Fri May 18 23:05:59 +0000 2012,-360,51.046396,-114.063514,American Restaurant,m7ommfJFalI47UksyX04Iw,The Palomino,3.5,23:05:59,2012518,18/05/2012 23:05,34
5651,5651,1080,1080,Independent,4b0586eaf964a520367522e3,27335,Tue May 22 03:05:38 +0000 2012,-360,51.04942,-114.055214,BBQ Joint,tdmpHupBal8ctbYyI8HtBw,Booker's BBQ Grill and Crab Shack,3.5,03:05:38,2012522,22/05/2012 03:05,14
190,190,275,275,Independent,4b6375c4f964a5207e7b2ae3,27335,Thu May 24 00:13:17 +0000 2012,-360,51.022779,-114.116138,Grocery Store,bTgVYrO1vJsgJReNubHZ8Q,Safeway,2,00:13:17,2012524,24/05/2012 00:13,0
381,381,101,101,Independent,4f47e2dbe4b0a69abb8564ea,27335,Fri Jun 01 17:58:12 +0000 2012,-360,50.951484,-114.059238,Medical Center,TB_RDXbvfQFakFQvkuTm7Q,Panther Sports Medicine & Rehabilitation Centres,5,17:58:12,2012601,01/06/2012 17:58,42
667,667,1177,1177,Independent,4b0586e9f964a520b47422e3,27335,Tue Jun 12 01:26:31 +0000 2012,-360,51.047791,-114.072502,Bar,AGul9F9ln7hm2NCYyqzppA,Local 522,3.5,01:26:31,2012612,12/06/2012 01:26,22
699,699,1121,1121,Independent,4bed9da23372c928eae81114,27335,Wed Jun 13 18:36:09 +0000 2012,-360,51.047931,-114.076149,Chinese Restaurant,bJQsVvEdi810vdpQsq3IXQ,Chinese Village Oriental & Western,3,18:36:09,2012613,13/06/2012 18:36,31
668,668,1177,1177,Independent,4b0586e9f964a520b47422e3,27335,Wed Jun 13 23:27:27 +0000 2012,-360,51.047791,-114.072502,Bar,AGul9F9ln7hm2NCYyqzppA,Local 522,3.5,23:27:27,2012613,13/06/2012 23:27,22
730,730,598,598,Independent,4b8ff3c2f964a520ca6b33e3,27335,Sat Jun 16 21:30:53 +0000 2012,-360,51.153091,-114.011652,Automotive Shop,qrUmEyYz_mz39WcVXYC4bw,Country Hills Toyota,3.5,21:30:53,2012616,16/06/2012 21:30,27
804,804,1124,1124,Independent,4b71b036f964a52045562de3,27335,Mon Jun 18 18:56:50 +0000 2012,-360,51.048564,-114.075139,Fast Food Restaurant,G04Pvc4jGE4RCLlYr3-tBA,The Copper Chimney,1,18:56:50,2012618,18/06/2012 18:56,13
844,844,568,568,Independent,4c4beed19e6dbe9a577ac10c,27335,Wed Jun 27 02:35:57 +0000 2012,-360,51.041959,-114.082709,Pub,tnJ7Tgn7EifkhPguLnUn3w,Mikey's On 12th,3.5,02:35:57,2012627,27/06/2012 02:35,16
845,845,552,552,Independent,4b9d4270f964a520d79d36e3,27335,Wed Jun 27 02:52:51 +0000 2012,-360,51.03799,-114.094713,Bookstore,jyUzJA1w25OjRrViTSNnqQ,Fair's Fair Books,3.5,02:52:51,2012627,27/06/2012 02:52,46
891,891,277,277,Independent,4b0586e8f964a520567422e3,27335,Mon Jul 02 18:28:10 +0000 2012,-360,51.022956,-114.109009,Pub,A5qHFRJOZZuEHi4yXTR2Kw,Original Joe's,3.5,18:28:10,2012702,02/07/2012 18:28,16
893,893,280,280,Independent,4ca8daa544a8224b01db1b40,27335,Mon Jul 02 19:30:30 +0000 2012,-360,51.023812,-114.107982,Breakfast Spot,ZqWfjQ9ZA6_CiaQG3Zal6Q,The Loop Eating & Drinking,2.5,19:30:30,2012702,02/07/2012 19:30,36
954,954,1095,1095,Independent,4b0586e9f964a520b07422e3,27335,Thu Jul 05 22:12:47 +0000 2012,-360,51.045246,-114.080915,Nightclub,5JtCdjoC3zDO9YoqKInAxA,Knoxville's Tavern,2,22:12:47,2012705,05/07/2012 22:12,17
993,993,1051,1051,Independent,4d62e55d57616dcbdf33a1f3,27335,Fri Jul 06 14:52:50 +0000 2012,-360,51.067097,-114.090617,Gas Station / Garage,UVuf0DmWGvV8dDPZx2IauA,Petro-Canada,3,14:52:50,2012706,06/07/2012 14:52,99
1133,1133,1170,1170,Independent,4b0c656df964a5206b3c23e3,27335,Thu Jul 12 00:36:20 +0000 2012,-360,51.048193,-114.068298,Restaurant,Fruul4wgS8Y_wuUMc7O-Cg,Choices Oriental Noodle Eatery,3,00:36:20,2012712,12/07/2012 00:36,21
1137,1137,707,2300,Combined,4b0586edf964a520ea7522e3,27335,Thu Jul 12 01:35:04 +0000 2012,-360,51.127283,-114.202065,Movie Theater,EM3CDQGI7Yv51Spno06JGw,Crowfoot Crossing Cinemas,3,01:35:04,2012712,12/07/2012 01:35,38
1177,1177,1178,1178,Independent,4c1a6367624b9c741e6b1204,27335,Fri Jul 13 00:14:02 +0000 2012,-360,51.047991,-114.072178,Other Nightlife,Ulph0efc5PzA-s1gDv6FwA,Wildhorse Saloon Stampede Tent,4.5,00:14:02,2012713,13/07/2012 00:14,122
1178,1178,1250,2102,Combined,4b0adb4ff964a520f52823e3,27335,Fri Jul 13 00:49:42 +0000 2012,-360,51.045778,-114.069264,Restaurant,dYVqKTTM2eZZWntx8UG3uA,Earls 67,3,00:49:42,2012713,13/07/2012 00:49,21
1179,1179,1250,2102,Combined,4b0adb4ff964a520f52823e3,27335,Fri Jul 13 01:58:38 +0000 2012,-360,51.045778,-114.069264,Restaurant,dYVqKTTM2eZZWntx8UG3uA,Earls 67,3,01:58:38,2012713,13/07/2012 01:58,21
1245,1245,919,919,Independent,4b95776cf964a52016a434e3,27335,Mon Jul 16 22:29:01 +0000 2012,-360,51.089103,-114.000138,Coffee Shop,kGKAXppiCRl3vsrCpLtTcg,Tim Hortons,2.5,22:29:01,2012716,16/07/2012 22:29,1
1389,1389,830,830,Independent,4b773c8bf964a5207e8a2ee3,27335,Thu Aug 09 10:32:00 +0000 2012,-360,51.093671,-114.010661,Coffee Shop,ixK8pvKz8fJe5CI5vUKU6g,Tim Hortons,3,10:32:00,2012809,09/08/2012 10:32,1
1713,1713,568,568,Independent,4c4beed19e6dbe9a577ac10c,27335,Sun Aug 19 00:24:35 +0000 2012,-360,51.041959,-114.082709,Pub,tnJ7Tgn7EifkhPguLnUn3w,Mikey's On 12th,3.5,00:24:35,2012819,19/08/2012 00:24,16
1714,1714,568,568,Independent,4c4beed19e6dbe9a577ac10c,27335,Sun Sep 09 23:13:14 +0000 2012,-360,51.041959,-114.082709,Pub,tnJ7Tgn7EifkhPguLnUn3w,Mikey's On 12th,3.5,23:13:14,2012909,09/09/2012 23:13,16
2109,2109,568,568,Independent,4c4beed19e6dbe9a577ac10c,27335,Tue Nov 13 06:47:30 +0000 2012,-420,51.041959,-114.082709,Pub,tnJ7Tgn7EifkhPguLnUn3w,Mikey's On 12th,3.5,06:47:30,20121113,13/11/2012 06:47,16
2425,2425,101,101,Independent,4f47e2dbe4b0a69abb8564ea,27335,Thu Dec 06 19:12:27 +0000 2012,-420,50.951484,-114.059238,Medical Center,TB_RDXbvfQFakFQvkuTm7Q,Panther Sports Medicine & Rehabilitation Centres,5,19:12:27,20121206,06/12/2012 19:12,42
3095,3095,390,390,Independent,4b7a0f40f964a5203f212fe3,27335,Mon Jan 21 23:23:41 +0000 2013,-420,51.037913,-114.09349,Pub,T1HrlHN5mbT2WGtcfzaf4A,1410 World Bier Haus,3,23:23:41,2013121,21/01/2013 23:23,16
4139,4139,562,562,Independent,4bde5124e75c0f4780a7c703,27418,Wed Apr 17 04:53:47 +0000 2013,-360,51.041677,-114.080768,Hotel,c0Xf_aFHwWu1-35gu6m-Rw,Nuvo Hotel Suites,3.5,04:53:47,2013417,17/04/2013 04:53,15
4140,4140,562,562,Independent,4bde5124e75c0f4780a7c703,27418,Fri Apr 19 12:25:28 +0000 2013,-360,51.041677,-114.080768,Hotel,c0Xf_aFHwWu1-35gu6m-Rw,Nuvo Hotel Suites,3.5,12:25:28,2013419,19/04/2013 12:25,15
4183,4183,804,804,Independent,4b9412b1f964a520ff6534e3,27418,Sun Apr 21 18:01:50 +0000 2013,-360,51.055532,-114.085677,Caf,VsWSc_9bQGpYNRjAXxAOtw,Second Cup,2,18:01:50,2013421,21/04/2013 18:01,50
4195,4195,806,806,Independent,4b0586e9f964a520c37422e3,27418,Mon Apr 22 18:49:40 +0000 2013,-360,51.045225,-114.030833,Zoo,1PIf1eZPB-iUob-nLND1Og,Calgary Zoo Botanical Garden & Prehistoric Park,4,18:49:40,2013422,22/04/2013 18:49,98
4204,4204,562,562,Independent,4bde5124e75c0f4780a7c703,27418,Tue Apr 23 11:06:00 +0000 2013,-360,51.041677,-114.080768,Hotel,c0Xf_aFHwWu1-35gu6m-Rw,Nuvo Hotel Suites,3.5,11:06:00,2013423,23/04/2013 11:06,15
4247,4247,562,562,Independent,4bde5124e75c0f4780a7c703,27418,Mon Apr 29 01:08:12 +0000 2013,-360,51.041677,-114.080768,Hotel,c0Xf_aFHwWu1-35gu6m-Rw,Nuvo Hotel Suites,3.5,01:08:12,2013429,29/04/2013 01:08,15
854,854,284,284,Independent,4beb4a6d62c0c9281305e2d4,27588,Sat Jun 30 20:21:17 +0000 2012,-360,51.009444,-114.095103,Dog Run,W8dFb78O0Mek6SnMXAcp1g,Sandy Beach Park,4.5,20:21:17,2012630,30/06/2012 20:21,92
1345,1345,944,2208,Combined,4b0586eef964a520517622e3,27968,Sun Jul 29 18:40:37 +0000 2012,-360,51.10813,-114.042292,Mall,DA3t19lYXx7kBuSNAMaqwQ,Deerfoot City,4,18:40:37,2012729,29/07/2012 18:40,9
4835,4835,1207,1207,Independent,4b21a170f964a520373f24e3,27968,Sat Jul 06 21:51:51 +0000 2013,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,City Hall LRT Station,3.5,21:51:51,2013706,06/07/2013 21:51,5
4838,4838,848,848,Independent,4b0586e6f964a520c17322e3,27968,Sat Jul 06 22:25:52 +0000 2013,-360,51.064642,-113.985516,Hotel,vxE-OvLuex3yvZmyHkw_lg,The Coast Plaza Hotel & Conference Centre,2.5,22:25:52,2013706,06/07/2013 22:25,15
4846,4846,1249,2102,Combined,4b3ffa5df964a5206ab325e3,27968,Mon Jul 08 17:29:31 +0000 2013,-360,51.044827,-114.068849,Coffee Shop,6umdBLNv5DFCoGxjnH6Ajg,Starbucks,4,17:29:31,2013708,08/07/2013 17:29,1
1625,1625,1114,1114,Independent,4b15aed3f964a52071b223e3,29433,Sat Apr 14 22:21:13 +0000 2012,-360,51.045904,-114.075429,Pub,QajgUxt72fBco_go-EyUNA,dtf downtownfood a modern Bistro on 8th,4.5,22:21:13,2012414,14/04/2012 22:21,16
271,271,238,2301,Combined,4b6c7c4af964a520ee3d2ce3,29433,Mon May 28 15:59:27 +0000 2012,-360,50.980506,-114.041948,Furniture / Home Store,UScXRDCz535-5MOkpoJyqw,IKEA,3,15:59:27,2012528,28/05/2012 15:59,4
1226,1226,231,231,Independent,4b5b6bfdf964a520bffc28e3,29433,Sun Jul 15 20:39:12 +0000 2012,-360,50.97848,-114.044352,Electronics Store,vclv2pAuXfgv8OC08-Dl6g,Best Buy,2,20:39:12,2012715,15/07/2012 20:39,10
2381,2381,471,471,Independent,4b5ba2d4f964a520aa0c29e3,29433,Mon Dec 03 22:22:00 +0000 2012,-420,51.040827,-114.06559,Coffee Shop,oNf6MkIn1RTPmCBVACPA_w,Starbucks,3,22:22:00,20121203,03/12/2012 22:22,1
3758,3758,471,471,Independent,4b5ba2d4f964a520aa0c29e3,29433,Thu Mar 14 20:43:16 +0000 2013,-360,51.040827,-114.06559,Coffee Shop,oNf6MkIn1RTPmCBVACPA_w,Starbucks,3,20:43:16,2013314,14/03/2013 20:43,1
3829,3829,1206,1206,Independent,4b264781f964a520c47924e3,29433,Wed Mar 20 22:44:01 +0000 2013,-360,51.045201,-114.056631,City Hall,BdQ_EJBlZY1t-6mCbULOIA,City Hall and Municipal Complex,3,22:44:01,2013320,20/03/2013 22:44,47
3830,3830,1130,1130,Independent,4b0586e9f964a520c67422e3,29433,Wed Mar 20 22:44:16 +0000 2013,-360,51.045832,-114.059112,Plaza,5U1GkjH9wMlXoGk3y5nhAg,Olympic Plaza,4.5,22:44:16,2013320,20/03/2013 22:44,120
4037,4037,191,191,Independent,4d273cd73c795481edcbc29b,29433,Sat Apr 06 21:05:38 +0000 2013,-360,50.963887,-114.085722,Library,VDaCNf__xqy_I_rF1ngI2w,Calgary Public Library,3.5,21:05:38,2013406,06/04/2013 21:05,25
4038,4038,289,289,Independent,4ba12ae3f964a520419e37e3,29433,Sat Apr 06 21:29:46 +0000 2013,-360,51.009805,-114.082305,Coffee Shop,2yjr1E-eFtj9afSXDN-j2g,Starbucks,3.5,21:29:46,2013406,06/04/2013 21:29,1
4052,4052,238,2301,Combined,4b6c7c4af964a520ee3d2ce3,29433,Sun Apr 07 18:43:06 +0000 2013,-360,50.980506,-114.041948,Furniture / Home Store,UScXRDCz535-5MOkpoJyqw,IKEA,3,18:43:06,2013407,07/04/2013 18:43,4
4891,4891,1151,1151,Independent,4cdc3b2199026dcbd2e11181,29433,Sun Jul 21 18:21:28 +0000 2013,-360,51.048294,-114.066561,Breakfast Spot,3NqH8MHfrjRrmo2kSYMupA,Cora's,3.5,18:21:28,2013721,21/07/2013 18:21,36
885,885,1144,2104,Combined,4b0586e6f964a520d07322e3,30135,Mon Jul 02 13:27:42 +0000 2012,-360,51.046044,-114.062608,Hotel,iDXUEh2wYOXJVx2aP4WjZA,Hyatt Regency Calgary,4,13:27:42,2012702,02/07/2012 13:27,15
3430,3430,1129,1129,Independent,4b0586ebf964a520617522e3,31616,Sun Feb 17 23:26:04 +0000 2013,-420,51.051528,-114.063004,Sushi Restaurant,xOGkTIDDc9NJmmzH_K5JNw,Point Sushi,4,23:26:04,2013217,17/02/2013 23:26,48
4304,4304,589,589,Independent,4b0586ecf964a520c47522e3,32969,Fri May 03 00:49:44 +0000 2013,-360,51.091104,-113.957864,Diner,j9I2YkFCOKyAEb_3FbFqUA,Alberta King of Subs,3.5,00:49:44,2013503,03/05/2013 00:49,59
4305,4305,883,883,Independent,4b4f9d73f964a520a90d27e3,32969,Fri May 03 01:02:49 +0000 2013,-360,51.077565,-113.989935,Hardware Store,MBs2gCAN10240RyryZOKcw,Rona Home & Garden,3,01:02:49,2013503,03/05/2013 01:02,6
4307,4307,246,2301,Combined,4b5b6e79f964a52097fd28e3,32969,Fri May 03 03:05:42 +0000 2013,-360,50.983951,-114.044909,Department Store,r-cFa4QVMcCLYKMcTzsIgw,Walmart Super Centre,2.5,03:05:42,2013503,03/05/2013 03:05,3
4312,4312,219,219,Independent,4c65ac9fe1da1b8dd9e598c3,32969,Fri May 03 16:23:23 +0000 2013,-360,50.976013,-114.015246,Burger Joint,ZMtOJNRPIYM4HQpvAt2Iww,McDonald's,2.5,16:23:23,2013503,03/05/2013 16:23,44
4950,4950,885,885,Independent,4c046c9b0d0e0f479b01049a,33760,Fri Aug 02 14:54:01 +0000 2013,-360,51.071201,-113.999548,Hotel,BKZKXKbfBUQ8sk0I0ssNVQ,Four Points by Sheraton Calgary Airport,4,14:54:01,2013802,02/08/2013 14:54,15
1994,1994,1066,2211,Combined,4ba53957f964a52032ee38e3,34591,Wed Oct 31 18:17:28 +0000 2012,-360,51.066156,-114.098696,Women's Store,XXablUCyjo6VQbhe_KsD6w,Crimson Lingerie,3,18:17:28,20121031,31/10/2012 18:17,147
2036,2036,1065,2211,Combined,4d838c6761676dcbbeec5de4,34591,Tue Nov 06 00:38:09 +0000 2012,-420,51.065961,-114.102001,Candy Store,lVOMAemPoOrCw9NND2KK1A,Purdys Chocolatier,4,00:38:09,20121106,06/11/2012 00:38,148
